Country,Province,District,Rural/Urban,Date,Malaria_cases
Zambia,Southern,Kazungula,Urban,4/1/17,4
Zambia,Southern,Kazungula,Urban,4/1/17,0
Zambia,Southern,Kazungula,Urban,5/1/17,10
Zambia,Southern,Kazungula,Urban,5/1/17,0
Zambia,Southern,Kazungula,Urban,6/1/17,4
Zambia,Southern,Kazungula,Urban,6/1/17,0
Zambia,Southern,Kazungula,Urban,7/1/17,5
Zambia,Southern,Kazungula,Urban,7/1/17,0
Zambia,Southern,Kazungula,Urban,8/1/17,0
Zambia,Southern,Kazungula,Urban,8/1/17,0
Zambia,Southern,Kazungula,Urban,9/1/17,1
Zambia,Southern,Kazungula,Urban,9/1/17,0
Zambia,Southern,Kazungula,Urban,10/1/17,0
Zambia,Southern,Kazungula,Urban,10/1/17,0
Zambia,Southern,Kazungula,Urban,11/1/17,0
Zambia,Southern,Kazungula,Urban,11/1/17,0
Zambia,Southern,Kazungula,Urban,12/1/17,0
Zambia,Southern,Kazungula,Urban,12/1/17,0
Zambia,Southern,Kazungula,Urban,1/1/18,0
Zambia,Southern,Kazungula,Urban,1/1/18,0
Zambia,Southern,Kazungula,Urban,2/1/18,3
Zambia,Southern,Kazungula,Urban,2/1/18,0
Zambia,Southern,Livingstone,Rural,1/1/18,3
Zambia,Southern,Livingstone,Rural,1/1/18,0
Zambia,Southern,Livingstone,Rural,2/1/18,1
Zambia,Southern,Livingstone,Rural,2/1/18,0
Zambia,Southern,Livingstone,Urban,10/1/14,0
Zambia,Southern,Livingstone,Urban,10/1/14,4
Zambia,Southern,Livingstone,Urban,11/1/14,0
Zambia,Southern,Livingstone,Urban,11/1/14,23
Zambia,Southern,Livingstone,Urban,12/1/14,0
Zambia,Southern,Livingstone,Urban,12/1/14,1
Zambia,Southern,Livingstone,Urban,1/1/15,0
Zambia,Southern,Livingstone,Urban,1/1/15,1
Zambia,Southern,Livingstone,Urban,2/1/15,0
Zambia,Southern,Livingstone,Urban,2/1/15,26
Zambia,Southern,Livingstone,Urban,3/1/15,0
Zambia,Southern,Livingstone,Urban,3/1/15,57
Zambia,Southern,Livingstone,Urban,4/1/15,0
Zambia,Southern,Livingstone,Urban,4/1/15,11
Zambia,Southern,Livingstone,Urban,5/1/15,0
Zambia,Southern,Livingstone,Urban,5/1/15,8
Zambia,Southern,Livingstone,Urban,6/1/15,0
Zambia,Southern,Livingstone,Urban,6/1/15,6
Zambia,Southern,Livingstone,Urban,7/1/15,0
Zambia,Southern,Livingstone,Urban,7/1/15,2
Zambia,Southern,Livingstone,Urban,8/1/15,0
Zambia,Southern,Livingstone,Urban,8/1/15,9
Zambia,Southern,Livingstone,Urban,9/1/15,0
Zambia,Southern,Livingstone,Urban,9/1/15,5
Zambia,Southern,Livingstone,Urban,10/1/15,0
Zambia,Southern,Livingstone,Urban,10/1/15,1
Zambia,Southern,Livingstone,Urban,11/1/15,0
Zambia,Southern,Livingstone,Urban,11/1/15,5
Zambia,Southern,Livingstone,Urban,12/1/15,0
Zambia,Southern,Livingstone,Urban,12/1/15,7
Zambia,Southern,Livingstone,Urban,1/1/16,0
Zambia,Southern,Livingstone,Urban,1/1/16,2
Zambia,Southern,Livingstone,Urban,2/1/16,0
Zambia,Southern,Livingstone,Urban,2/1/16,13
Zambia,Southern,Livingstone,Urban,3/1/16,0
Zambia,Southern,Livingstone,Urban,3/1/16,4
Zambia,Southern,Livingstone,Urban,4/1/16,0
Zambia,Southern,Livingstone,Urban,4/1/16,14
Zambia,Southern,Livingstone,Urban,5/1/16,0
Zambia,Southern,Livingstone,Urban,5/1/16,7
Zambia,Southern,Livingstone,Urban,6/1/16,0
Zambia,Southern,Livingstone,Urban,6/1/16,0
Zambia,Southern,Livingstone,Urban,7/1/16,0
Zambia,Southern,Livingstone,Urban,7/1/16,0
Zambia,Southern,Livingstone,Urban,8/1/16,0
Zambia,Southern,Livingstone,Urban,8/1/16,1
Zambia,Southern,Livingstone,Urban,9/1/16,0
Zambia,Southern,Livingstone,Urban,9/1/16,0
Zambia,Southern,Livingstone,Urban,10/1/16,0
Zambia,Southern,Livingstone,Urban,10/1/16,0
Zambia,Southern,Livingstone,Urban,11/1/16,0
Zambia,Southern,Livingstone,Urban,11/1/16,2
Zambia,Southern,Livingstone,Urban,12/1/16,0
Zambia,Southern,Livingstone,Urban,12/1/16,3
Zambia,Southern,Livingstone,Urban,1/1/17,0
Zambia,Southern,Livingstone,Urban,1/1/17,22
Zambia,Southern,Livingstone,Urban,2/1/17,0
Zambia,Southern,Livingstone,Urban,2/1/17,4
Zambia,Southern,Livingstone,Urban,3/1/17,0
Zambia,Southern,Livingstone,Urban,3/1/17,8
Zambia,Southern,Livingstone,Urban,4/1/17,0
Zambia,Southern,Livingstone,Urban,4/1/17,3
Zambia,Southern,Livingstone,Urban,5/1/17,0
Zambia,Southern,Livingstone,Urban,5/1/17,16
Zambia,Southern,Livingstone,Urban,6/1/17,0
Zambia,Southern,Livingstone,Urban,6/1/17,14
Zambia,Southern,Livingstone,Urban,7/1/17,0
Zambia,Southern,Livingstone,Urban,7/1/17,2
Zambia,Southern,Livingstone,Urban,8/1/17,0
Zambia,Southern,Livingstone,Urban,8/1/17,3
Zambia,Southern,Livingstone,Urban,9/1/17,0
Zambia,Southern,Livingstone,Urban,9/1/17,0
Zambia,Southern,Livingstone,Urban,10/1/17,0
Zambia,Southern,Livingstone,Urban,10/1/17,1
Zambia,Southern,Livingstone,Urban,11/1/17,0
Zambia,Southern,Livingstone,Urban,11/1/17,2
Zambia,Southern,Livingstone,Urban,12/1/17,0
Zambia,Southern,Livingstone,Urban,12/1/17,0
Zambia,Southern,Livingstone,Urban,1/1/18,0
Zambia,Southern,Livingstone,Urban,1/1/18,2
Zambia,Southern,Livingstone,Urban,2/1/18,0
Zambia,Southern,Livingstone,Urban,2/1/18,1
Zambia,Southern,Livingstone,Urban,1/1/14,123
Zambia,Southern,Livingstone,Urban,1/1/14,0
Zambia,Southern,Livingstone,Urban,2/1/14,142
Zambia,Southern,Livingstone,Urban,2/1/14,0
Zambia,Southern,Livingstone,Urban,3/1/14,283
Zambia,Southern,Livingstone,Urban,3/1/14,0
Zambia,Southern,Livingstone,Urban,4/1/14,299
Zambia,Southern,Livingstone,Urban,4/1/14,0
Zambia,Southern,Livingstone,Urban,5/1/14,345
Zambia,Southern,Livingstone,Urban,5/1/14,0
Zambia,Southern,Livingstone,Urban,6/1/14,211
Zambia,Southern,Livingstone,Urban,6/1/14,0
Zambia,Southern,Livingstone,Urban,7/1/14,49
Zambia,Southern,Livingstone,Urban,7/1/14,0
Zambia,Southern,Livingstone,Urban,8/1/14,61
Zambia,Southern,Livingstone,Urban,8/1/14,0
Zambia,Southern,Livingstone,Urban,9/1/14,51
Zambia,Southern,Livingstone,Urban,9/1/14,0
Zambia,Southern,Livingstone,Urban,10/1/14,38
Zambia,Southern,Livingstone,Urban,10/1/14,0
Zambia,Southern,Livingstone,Urban,11/1/14,37
Zambia,Southern,Livingstone,Urban,11/1/14,0
Zambia,Southern,Livingstone,Urban,12/1/14,85
Zambia,Southern,Livingstone,Urban,12/1/14,0
Zambia,Southern,Livingstone,Urban,1/1/15,105
Zambia,Southern,Livingstone,Urban,1/1/15,0
Zambia,Southern,Livingstone,Urban,2/1/15,99
Zambia,Southern,Livingstone,Urban,2/1/15,0
Zambia,Southern,Livingstone,Urban,3/1/15,82
Zambia,Southern,Livingstone,Urban,3/1/15,0
Zambia,Southern,Livingstone,Urban,4/1/15,84
Zambia,Southern,Livingstone,Urban,4/1/15,0
Zambia,Southern,Livingstone,Urban,5/1/15,104
Zambia,Southern,Livingstone,Urban,5/1/15,0
Zambia,Southern,Livingstone,Urban,6/1/15,57
Zambia,Southern,Livingstone,Urban,6/1/15,0
Zambia,Southern,Livingstone,Urban,7/1/15,21
Zambia,Southern,Livingstone,Urban,7/1/15,0
Zambia,Southern,Livingstone,Urban,8/1/15,25
Zambia,Southern,Livingstone,Urban,8/1/15,0
Zambia,Southern,Livingstone,Urban,9/1/15,23
Zambia,Southern,Livingstone,Urban,9/1/15,0
Zambia,Southern,Livingstone,Urban,10/1/15,10
Zambia,Southern,Livingstone,Urban,10/1/15,0
Zambia,Southern,Livingstone,Urban,11/1/15,25
Zambia,Southern,Livingstone,Urban,11/1/15,0
Zambia,Southern,Livingstone,Urban,12/1/15,64
Zambia,Southern,Livingstone,Urban,12/1/15,0
Zambia,Southern,Livingstone,Urban,1/1/16,100
Zambia,Southern,Livingstone,Urban,1/1/16,0
Zambia,Southern,Livingstone,Urban,2/1/16,105
Zambia,Southern,Livingstone,Urban,2/1/16,0
Zambia,Southern,Livingstone,Urban,3/1/16,111
Zambia,Southern,Livingstone,Urban,3/1/16,0
Zambia,Southern,Livingstone,Urban,4/1/16,283
Zambia,Southern,Livingstone,Urban,4/1/16,0
Zambia,Southern,Livingstone,Urban,5/1/16,389
Zambia,Southern,Livingstone,Urban,5/1/16,0
Zambia,Southern,Livingstone,Urban,6/1/16,34
Zambia,Southern,Livingstone,Urban,6/1/16,0
Zambia,Southern,Livingstone,Urban,7/1/16,14
Zambia,Southern,Livingstone,Urban,7/1/16,0
Zambia,Southern,Livingstone,Urban,8/1/16,20
Zambia,Southern,Livingstone,Urban,8/1/16,0
Zambia,Southern,Livingstone,Urban,9/1/16,30
Zambia,Southern,Livingstone,Urban,9/1/16,0
Zambia,Southern,Livingstone,Urban,10/1/16,18
Zambia,Southern,Livingstone,Urban,10/1/16,0
Zambia,Southern,Livingstone,Urban,11/1/16,32
Zambia,Southern,Livingstone,Urban,11/1/16,0
Zambia,Southern,Livingstone,Urban,12/1/16,73
Zambia,Southern,Livingstone,Urban,12/1/16,0
Zambia,Southern,Livingstone,Urban,1/1/17,86
Zambia,Southern,Livingstone,Urban,1/1/17,0
Zambia,Southern,Livingstone,Urban,2/1/17,46
Zambia,Southern,Livingstone,Urban,2/1/17,0
Zambia,Southern,Livingstone,Urban,3/1/17,69
Zambia,Southern,Livingstone,Urban,3/1/17,0
Zambia,Southern,Livingstone,Urban,4/1/17,105
Zambia,Southern,Livingstone,Urban,4/1/17,0
Zambia,Southern,Livingstone,Urban,5/1/17,212
Zambia,Southern,Livingstone,Urban,5/1/17,0
Zambia,Southern,Livingstone,Urban,6/1/17,71
Zambia,Southern,Livingstone,Urban,6/1/17,0
Zambia,Southern,Livingstone,Urban,7/1/17,52
Zambia,Southern,Livingstone,Urban,7/1/17,0
Zambia,Southern,Livingstone,Urban,8/1/17,18
Zambia,Southern,Livingstone,Urban,8/1/17,0
Zambia,Southern,Livingstone,Urban,9/1/17,15
Zambia,Southern,Livingstone,Urban,9/1/17,0
Zambia,Southern,Livingstone,Urban,10/1/17,23
Zambia,Southern,Livingstone,Urban,10/1/17,0
Zambia,Southern,Livingstone,Urban,11/1/17,41
Zambia,Southern,Livingstone,Urban,11/1/17,0
Zambia,Southern,Livingstone,Urban,12/1/17,32
Zambia,Southern,Livingstone,Urban,12/1/17,0
Zambia,Southern,Livingstone,Urban,1/1/18,65
Zambia,Southern,Livingstone,Urban,1/1/18,0
Zambia,Southern,Livingstone,Urban,2/1/18,29
Zambia,Southern,Livingstone,Urban,2/1/18,0
Zambia,Southern,Mazabuka,Rural,1/1/14,0
Zambia,Southern,Mazabuka,Rural,1/1/14,63
Zambia,Southern,Mazabuka,Rural,2/1/14,0
Zambia,Southern,Mazabuka,Rural,2/1/14,50
Zambia,Southern,Mazabuka,Rural,3/1/14,0
Zambia,Southern,Mazabuka,Rural,3/1/14,92
Zambia,Southern,Mazabuka,Rural,4/1/14,0
Zambia,Southern,Mazabuka,Rural,4/1/14,87
Zambia,Southern,Mazabuka,Rural,5/1/14,0
Zambia,Southern,Mazabuka,Rural,5/1/14,95
Zambia,Southern,Mazabuka,Rural,6/1/14,0
Zambia,Southern,Mazabuka,Rural,6/1/14,47
Zambia,Southern,Mazabuka,Rural,7/1/14,0
Zambia,Southern,Mazabuka,Rural,7/1/14,8
Zambia,Southern,Mazabuka,Rural,8/1/14,0
Zambia,Southern,Mazabuka,Rural,8/1/14,9
Zambia,Southern,Mazabuka,Rural,9/1/14,0
Zambia,Southern,Mazabuka,Rural,9/1/14,5
Zambia,Southern,Mazabuka,Rural,10/1/14,0
Zambia,Southern,Mazabuka,Rural,10/1/14,5
Zambia,Southern,Mazabuka,Rural,11/1/14,0
Zambia,Southern,Mazabuka,Rural,11/1/14,12
Zambia,Southern,Mazabuka,Rural,12/1/14,0
Zambia,Southern,Mazabuka,Rural,12/1/14,6
Zambia,Southern,Mazabuka,Rural,1/1/15,0
Zambia,Southern,Mazabuka,Rural,1/1/15,18
Zambia,Southern,Mazabuka,Rural,2/1/15,0
Zambia,Southern,Mazabuka,Rural,2/1/15,12
Zambia,Southern,Mazabuka,Rural,3/1/15,0
Zambia,Southern,Mazabuka,Rural,3/1/15,18
Zambia,Southern,Mazabuka,Rural,4/1/15,0
Zambia,Southern,Mazabuka,Rural,4/1/15,35
Zambia,Southern,Mazabuka,Rural,5/1/15,0
Zambia,Southern,Mazabuka,Rural,5/1/15,32
Zambia,Southern,Mazabuka,Rural,6/1/15,0
Zambia,Southern,Mazabuka,Rural,6/1/15,3
Zambia,Southern,Mazabuka,Rural,7/1/15,0
Zambia,Southern,Mazabuka,Rural,7/1/15,7
Zambia,Southern,Mazabuka,Rural,8/1/15,0
Zambia,Southern,Mazabuka,Rural,8/1/15,6
Zambia,Southern,Mazabuka,Rural,9/1/15,0
Zambia,Southern,Mazabuka,Rural,9/1/15,4
Zambia,Southern,Mazabuka,Rural,10/1/15,0
Zambia,Southern,Mazabuka,Rural,10/1/15,24
Zambia,Southern,Mazabuka,Rural,11/1/15,0
Zambia,Southern,Mazabuka,Rural,11/1/15,12
Zambia,Southern,Mazabuka,Rural,12/1/15,0
Zambia,Southern,Mazabuka,Rural,12/1/15,13
Zambia,Southern,Mazabuka,Rural,1/1/16,0
Zambia,Southern,Mazabuka,Rural,1/1/16,35
Zambia,Southern,Mazabuka,Rural,2/1/16,0
Zambia,Southern,Mazabuka,Rural,2/1/16,37
Zambia,Southern,Mazabuka,Rural,3/1/16,0
Zambia,Southern,Mazabuka,Rural,3/1/16,83
Zambia,Southern,Mazabuka,Rural,4/1/16,0
Zambia,Southern,Mazabuka,Rural,4/1/16,160
Zambia,Southern,Mazabuka,Rural,5/1/16,0
Zambia,Southern,Mazabuka,Rural,5/1/16,86
Zambia,Southern,Mazabuka,Rural,6/1/16,0
Zambia,Southern,Mazabuka,Rural,6/1/16,9
Zambia,Southern,Mazabuka,Rural,7/1/16,0
Zambia,Southern,Mazabuka,Rural,7/1/16,14
Zambia,Southern,Mazabuka,Rural,8/1/16,0
Zambia,Southern,Mazabuka,Rural,8/1/16,16
Zambia,Southern,Mazabuka,Rural,9/1/16,0
Zambia,Southern,Mazabuka,Rural,9/1/16,4
Zambia,Southern,Mazabuka,Rural,10/1/16,0
Zambia,Southern,Mazabuka,Rural,10/1/16,10
Zambia,Southern,Mazabuka,Rural,11/1/16,0
Zambia,Southern,Mazabuka,Rural,11/1/16,0
Zambia,Southern,Mazabuka,Rural,12/1/16,0
Zambia,Southern,Mazabuka,Rural,12/1/16,3
Zambia,Southern,Mazabuka,Rural,1/1/17,0
Zambia,Southern,Mazabuka,Rural,1/1/17,9
Zambia,Southern,Mazabuka,Rural,2/1/17,0
Zambia,Southern,Mazabuka,Rural,2/1/17,5
Zambia,Southern,Mazabuka,Rural,3/1/17,0
Zambia,Southern,Mazabuka,Rural,3/1/17,14
Zambia,Southern,Mazabuka,Rural,4/1/17,0
Zambia,Southern,Mazabuka,Rural,4/1/17,35
Zambia,Southern,Mazabuka,Rural,5/1/17,0
Zambia,Southern,Mazabuka,Rural,5/1/17,21
Zambia,Southern,Mazabuka,Rural,6/1/17,0
Zambia,Southern,Mazabuka,Rural,6/1/17,14
Zambia,Southern,Mazabuka,Rural,7/1/17,0
Zambia,Southern,Mazabuka,Rural,7/1/17,10
Zambia,Southern,Mazabuka,Rural,8/1/17,0
Zambia,Southern,Mazabuka,Rural,8/1/17,6
Zambia,Southern,Mazabuka,Rural,9/1/17,0
Zambia,Southern,Mazabuka,Rural,9/1/17,5
Zambia,Southern,Mazabuka,Rural,10/1/17,0
Zambia,Southern,Mazabuka,Rural,10/1/17,0
Zambia,Southern,Mazabuka,Rural,11/1/17,0
Zambia,Southern,Mazabuka,Rural,11/1/17,2
Zambia,Southern,Mazabuka,Rural,12/1/17,0
Zambia,Southern,Mazabuka,Rural,12/1/17,7
Zambia,Southern,Mazabuka,Rural,1/1/18,0
Zambia,Southern,Mazabuka,Rural,1/1/18,8
Zambia,Southern,Mazabuka,Rural,2/1/18,0
Zambia,Southern,Mazabuka,Rural,2/1/18,15
Zambia,Southern,Mazabuka,Rural,1/1/14,154
Zambia,Southern,Mazabuka,Rural,1/1/14,0
Zambia,Southern,Mazabuka,Rural,2/1/14,79
Zambia,Southern,Mazabuka,Rural,2/1/14,0
Zambia,Southern,Mazabuka,Rural,3/1/14,179
Zambia,Southern,Mazabuka,Rural,3/1/14,0
Zambia,Southern,Mazabuka,Rural,4/1/14,215
Zambia,Southern,Mazabuka,Rural,4/1/14,0
Zambia,Southern,Mazabuka,Rural,5/1/14,203
Zambia,Southern,Mazabuka,Rural,5/1/14,0
Zambia,Southern,Mazabuka,Rural,6/1/14,112
Zambia,Southern,Mazabuka,Rural,6/1/14,0
Zambia,Southern,Mazabuka,Rural,7/1/14,20
Zambia,Southern,Mazabuka,Rural,7/1/14,0
Zambia,Southern,Mazabuka,Rural,8/1/14,22
Zambia,Southern,Mazabuka,Rural,8/1/14,0
Zambia,Southern,Mazabuka,Rural,9/1/14,35
Zambia,Southern,Mazabuka,Rural,9/1/14,0
Zambia,Southern,Mazabuka,Rural,10/1/14,17
Zambia,Southern,Mazabuka,Rural,10/1/14,0
Zambia,Southern,Mazabuka,Rural,11/1/14,22
Zambia,Southern,Mazabuka,Rural,11/1/14,0
Zambia,Southern,Mazabuka,Rural,12/1/14,30
Zambia,Southern,Mazabuka,Rural,12/1/14,0
Zambia,Southern,Mazabuka,Rural,1/1/15,34
Zambia,Southern,Mazabuka,Rural,1/1/15,0
Zambia,Southern,Mazabuka,Rural,2/1/15,39
Zambia,Southern,Mazabuka,Rural,2/1/15,0
Zambia,Southern,Mazabuka,Rural,3/1/15,64
Zambia,Southern,Mazabuka,Rural,3/1/15,0
Zambia,Southern,Mazabuka,Rural,4/1/15,109
Zambia,Southern,Mazabuka,Rural,4/1/15,0
Zambia,Southern,Mazabuka,Rural,5/1/15,62
Zambia,Southern,Mazabuka,Rural,5/1/15,0
Zambia,Southern,Mazabuka,Rural,6/1/15,37
Zambia,Southern,Mazabuka,Rural,6/1/15,0
Zambia,Southern,Mazabuka,Rural,7/1/15,21
Zambia,Southern,Mazabuka,Rural,7/1/15,0
Zambia,Southern,Mazabuka,Rural,8/1/15,12
Zambia,Southern,Mazabuka,Rural,8/1/15,0
Zambia,Southern,Mazabuka,Rural,9/1/15,17
Zambia,Southern,Mazabuka,Rural,9/1/15,0
Zambia,Southern,Mazabuka,Rural,10/1/15,17
Zambia,Southern,Mazabuka,Rural,10/1/15,0
Zambia,Southern,Mazabuka,Rural,11/1/15,29
Zambia,Southern,Mazabuka,Rural,11/1/15,0
Zambia,Southern,Mazabuka,Rural,12/1/15,42
Zambia,Southern,Mazabuka,Rural,12/1/15,0
Zambia,Southern,Mazabuka,Rural,1/1/16,62
Zambia,Southern,Mazabuka,Rural,1/1/16,0
Zambia,Southern,Mazabuka,Rural,2/1/16,71
Zambia,Southern,Mazabuka,Rural,2/1/16,0
Zambia,Southern,Mazabuka,Rural,3/1/16,150
Zambia,Southern,Mazabuka,Rural,3/1/16,0
Zambia,Southern,Mazabuka,Rural,4/1/16,277
Zambia,Southern,Mazabuka,Rural,4/1/16,0
Zambia,Southern,Mazabuka,Rural,5/1/16,293
Zambia,Southern,Mazabuka,Rural,5/1/16,0
Zambia,Southern,Mazabuka,Rural,6/1/16,33
Zambia,Southern,Mazabuka,Rural,6/1/16,0
Zambia,Southern,Mazabuka,Rural,7/1/16,14
Zambia,Southern,Mazabuka,Rural,7/1/16,0
Zambia,Southern,Mazabuka,Rural,8/1/16,17
Zambia,Southern,Mazabuka,Rural,8/1/16,0
Zambia,Southern,Mazabuka,Rural,9/1/16,18
Zambia,Southern,Mazabuka,Rural,9/1/16,0
Zambia,Southern,Mazabuka,Rural,10/1/16,11
Zambia,Southern,Mazabuka,Rural,10/1/16,0
Zambia,Southern,Mazabuka,Rural,11/1/16,7
Zambia,Southern,Mazabuka,Rural,11/1/16,0
Zambia,Southern,Mazabuka,Rural,12/1/16,41
Zambia,Southern,Mazabuka,Rural,12/1/16,0
Zambia,Southern,Mazabuka,Rural,1/1/17,51
Zambia,Southern,Mazabuka,Rural,1/1/17,0
Zambia,Southern,Mazabuka,Rural,2/1/17,46
Zambia,Southern,Mazabuka,Rural,2/1/17,0
Zambia,Southern,Mazabuka,Rural,3/1/17,65
Zambia,Southern,Mazabuka,Rural,3/1/17,0
Zambia,Southern,Mazabuka,Rural,4/1/17,105
Zambia,Southern,Mazabuka,Rural,4/1/17,0
Zambia,Southern,Mazabuka,Rural,5/1/17,187
Zambia,Southern,Mazabuka,Rural,5/1/17,0
Zambia,Southern,Mazabuka,Rural,6/1/17,64
Zambia,Southern,Mazabuka,Rural,6/1/17,0
Zambia,Southern,Mazabuka,Rural,7/1/17,39
Zambia,Southern,Mazabuka,Rural,7/1/17,0
Zambia,Southern,Mazabuka,Rural,8/1/17,16
Zambia,Southern,Mazabuka,Rural,8/1/17,0
Zambia,Southern,Mazabuka,Rural,9/1/17,12
Zambia,Southern,Mazabuka,Rural,9/1/17,0
Zambia,Southern,Mazabuka,Rural,10/1/17,9
Zambia,Southern,Mazabuka,Rural,10/1/17,0
Zambia,Southern,Mazabuka,Rural,11/1/17,16
Zambia,Southern,Mazabuka,Rural,11/1/17,0
Zambia,Southern,Mazabuka,Rural,12/1/17,14
Zambia,Southern,Mazabuka,Rural,12/1/17,0
Zambia,Southern,Mazabuka,Rural,1/1/18,53
Zambia,Southern,Mazabuka,Rural,1/1/18,0
Zambia,Southern,Mazabuka,Rural,2/1/18,28
Zambia,Southern,Mazabuka,Rural,2/1/18,0
Zambia,Southern,Mazabuka,Urban,1/1/14,0
Zambia,Southern,Mazabuka,Urban,1/1/14,82
Zambia,Southern,Mazabuka,Urban,2/1/14,0
Zambia,Southern,Mazabuka,Urban,2/1/14,46
Zambia,Southern,Mazabuka,Urban,3/1/14,0
Zambia,Southern,Mazabuka,Urban,3/1/14,39
Zambia,Southern,Mazabuka,Urban,4/1/14,0
Zambia,Southern,Mazabuka,Urban,4/1/14,56
Zambia,Southern,Mazabuka,Urban,5/1/14,0
Zambia,Southern,Mazabuka,Urban,5/1/14,59
Zambia,Southern,Mazabuka,Urban,6/1/14,0
Zambia,Southern,Mazabuka,Urban,6/1/14,15
Zambia,Southern,Mazabuka,Urban,7/1/14,0
Zambia,Southern,Mazabuka,Urban,7/1/14,6
Zambia,Southern,Mazabuka,Urban,8/1/14,0
Zambia,Southern,Mazabuka,Urban,8/1/14,12
Zambia,Southern,Mazabuka,Urban,9/1/14,0
Zambia,Southern,Mazabuka,Urban,9/1/14,14
Zambia,Southern,Mazabuka,Urban,10/1/14,0
Zambia,Southern,Mazabuka,Urban,10/1/14,7
Zambia,Southern,Mazabuka,Urban,11/1/14,0
Zambia,Southern,Mazabuka,Urban,11/1/14,41
Zambia,Southern,Mazabuka,Urban,12/1/14,0
Zambia,Southern,Mazabuka,Urban,12/1/14,15
Zambia,Southern,Mazabuka,Urban,1/1/15,0
Zambia,Southern,Mazabuka,Urban,1/1/15,14
Zambia,Southern,Mazabuka,Urban,2/1/15,0
Zambia,Southern,Mazabuka,Urban,2/1/15,17
Zambia,Southern,Mazabuka,Urban,3/1/15,0
Zambia,Southern,Mazabuka,Urban,3/1/15,22
Zambia,Southern,Mazabuka,Urban,4/1/15,0
Zambia,Southern,Mazabuka,Urban,4/1/15,10
Zambia,Southern,Mazabuka,Urban,5/1/15,0
Zambia,Southern,Mazabuka,Urban,5/1/15,11
Zambia,Southern,Mazabuka,Urban,6/1/15,0
Zambia,Southern,Mazabuka,Urban,6/1/15,12
Zambia,Southern,Mazabuka,Urban,7/1/15,0
Zambia,Southern,Mazabuka,Urban,7/1/15,6
Zambia,Southern,Mazabuka,Urban,8/1/15,0
Zambia,Southern,Mazabuka,Urban,8/1/15,7
Zambia,Southern,Mazabuka,Urban,9/1/15,0
Zambia,Southern,Mazabuka,Urban,9/1/15,10
Zambia,Southern,Mazabuka,Urban,10/1/15,0
Zambia,Southern,Mazabuka,Urban,10/1/15,8
Zambia,Southern,Mazabuka,Urban,11/1/15,0
Zambia,Southern,Mazabuka,Urban,11/1/15,4
Zambia,Southern,Mazabuka,Urban,12/1/15,0
Zambia,Southern,Mazabuka,Urban,12/1/15,20
Zambia,Southern,Mazabuka,Urban,1/1/16,0
Zambia,Southern,Mazabuka,Urban,1/1/16,26
Zambia,Southern,Mazabuka,Urban,2/1/16,0
Zambia,Southern,Mazabuka,Urban,2/1/16,14
Zambia,Southern,Mazabuka,Urban,3/1/16,0
Zambia,Southern,Mazabuka,Urban,3/1/16,10
Zambia,Southern,Mazabuka,Urban,4/1/16,0
Zambia,Southern,Mazabuka,Urban,4/1/16,17
Zambia,Southern,Mazabuka,Urban,5/1/16,0
Zambia,Southern,Mazabuka,Urban,5/1/16,20
Zambia,Southern,Mazabuka,Urban,6/1/16,0
Zambia,Southern,Mazabuka,Urban,6/1/16,5
Zambia,Southern,Mazabuka,Urban,7/1/16,0
Zambia,Southern,Mazabuka,Urban,7/1/16,6
Zambia,Southern,Mazabuka,Urban,8/1/16,0
Zambia,Southern,Mazabuka,Urban,8/1/16,6
Zambia,Southern,Mazabuka,Urban,9/1/16,0
Zambia,Southern,Mazabuka,Urban,9/1/16,8
Zambia,Southern,Mazabuka,Urban,10/1/16,0
Zambia,Southern,Mazabuka,Urban,10/1/16,4
Zambia,Southern,Mazabuka,Urban,11/1/16,0
Zambia,Southern,Mazabuka,Urban,11/1/16,0
Zambia,Southern,Mazabuka,Urban,12/1/16,0
Zambia,Southern,Mazabuka,Urban,12/1/16,10
Zambia,Southern,Mazabuka,Urban,1/1/17,0
Zambia,Southern,Mazabuka,Urban,1/1/17,6
Zambia,Southern,Mazabuka,Urban,2/1/17,0
Zambia,Southern,Mazabuka,Urban,2/1/17,10
Zambia,Southern,Mazabuka,Urban,3/1/17,0
Zambia,Southern,Mazabuka,Urban,3/1/17,12
Zambia,Southern,Mazabuka,Urban,4/1/17,0
Zambia,Southern,Mazabuka,Urban,4/1/17,10
Zambia,Southern,Mazabuka,Urban,5/1/17,0
Zambia,Southern,Mazabuka,Urban,5/1/17,4
Zambia,Southern,Mazabuka,Urban,6/1/17,0
Zambia,Southern,Mazabuka,Urban,6/1/17,9
Zambia,Southern,Mazabuka,Urban,7/1/17,0
Zambia,Southern,Mazabuka,Urban,7/1/17,2
Zambia,Southern,Mazabuka,Urban,8/1/17,0
Zambia,Southern,Mazabuka,Urban,8/1/17,4
Zambia,Southern,Mazabuka,Urban,9/1/17,0
Zambia,Southern,Mazabuka,Urban,9/1/17,4
Zambia,Southern,Mazabuka,Urban,10/1/17,0
Zambia,Southern,Mazabuka,Urban,10/1/17,1
Zambia,Southern,Mazabuka,Urban,11/1/17,0
Zambia,Southern,Mazabuka,Urban,11/1/17,0
Zambia,Southern,Mazabuka,Urban,12/1/17,0
Zambia,Southern,Mazabuka,Urban,12/1/17,1
Zambia,Southern,Mazabuka,Urban,1/1/18,0
Zambia,Southern,Mazabuka,Urban,1/1/18,10
